,HP Category_x,Year,Month,u.CAGI,d.CAGI,u.IR,d.IR,u.NonIR,d.NonIR,HP Category_y,u.CAGI_3mths,d.CAGI_3mths,u.IR_3mths,d.IR_3mths,u.NonIR_3mths,d.NonIR_3mths,u.CAGI_6mths,d.CAGI_6mths,u.IR_6mths,d.IR_6mths,u.NonIR_6mths,d.NonIR_6mths
1183,60 hp,2011,8,120.0,2547566.0,14.0,274316.0,106.0,2273250.0,60 hp,104.66666666666667,2117756.6666666665,17.333333333333332,319310.0,87.33333333333333,1798446.6666666667,98.33333333333333,1930925.0,20.666666666666668,382662.0,77.66666666666667,1548263.0
1184,60 hp,2011,9,66.0,1321838.0,18.0,353852.0,48.0,967986.0,60 hp,91.33333333333333,1862115.3333333333,16.0,307313.3333333333,75.33333333333333,1554802.0,92.66666666666667,1832384.3333333333,20.666666666666668,380778.3333333333,72.0,1451606.0
1185,60 hp,2011,10,108.0,2114564.0,24.0,434392.0,84.0,1680172.0,60 hp,98.0,1994656.0,18.666666666666668,354186.6666666667,79.33333333333333,1640469.3333333333,97.33333333333333,1935681.6666666667,20.666666666666668,379873.3333333333,76.66666666666667,1555808.3333333333
1186,60 hp,2011,11,122.0,2445116.0,22.0,438160.0,100.0,2006956.0,60 hp,98.66666666666667,1960506.0,21.333333333333332,408801.3333333333,77.33333333333333,1551704.6666666667,101.66666666666667,2039131.3333333333,19.333333333333332,364055.6666666667,82.33333333333333,1675075.6666666667
1187,60 hp,2011,12,112.0,2399724.0,22.0,407912.0,90.0,1991812.0,60 hp,114.0,2319801.3333333335,22.666666666666668,426821.3333333333,91.33333333333333,1892980.0,102.66666666666667,2090958.3333333333,19.333333333333332,367067.3333333333,83.33333333333333,1723891.0
1188,60 hp,2012,1,64.0,1308158.0,6.0,109072.0,58.0,1199086.0,60 hp,99.33333333333333,2050999.3333333333,16.666666666666668,318381.3333333333,82.66666666666667,1732618.0,98.66666666666667,2022827.6666666667,17.666666666666668,336284.0,81.0,1686543.6666666667
1189,60 hp,2012,2,104.0,2207362.0,12.0,224258.0,92.0,1983104.0,60 hp,93.33333333333333,1971748.0,13.333333333333334,247080.66666666666,80.0,1724667.3333333333,96.0,1966127.0,17.333333333333332,327941.0,78.66666666666667,1638186.0
1190,60 hp,2012,3,112.0,2317074.0,20.0,362426.0,92.0,1954648.0,60 hp,93.33333333333333,1944198.0,12.666666666666666,231918.66666666666,80.66666666666667,1712279.3333333333,103.66666666666667,2131999.6666666665,17.666666666666668,329370.0,86.0,1802629.6666666667
1191,60 hp,2012,4,92.0,1707480.0,30.0,543902.0,62.0,1163578.0,60 hp,102.66666666666667,2077305.3333333333,20.666666666666668,376862.0,82.0,1700443.3333333333,101.0,2064152.3333333333,18.666666666666668,347621.6666666667,82.33333333333333,1716530.6666666667
1192,60 hp,2012,5,108.0,2238784.0,18.0,356898.0,90.0,1881886.0,60 hp,104.0,2087779.3333333333,22.666666666666668,421075.3333333333,81.33333333333333,1666704.0,98.66666666666667,2029763.6666666667,18.0,334078.0,80.66666666666667,1695685.6666666667
1193,60 hp,2012,6,108.0,2208034.0,18.0,365356.0,90.0,1842678.0,60 hp,102.66666666666667,2051432.6666666667,22.0,422052.0,80.66666666666667,1629380.6666666667,98.0,1997815.3333333333,17.333333333333332,326985.3333333333,80.66666666666667,1670830.0
1194,60 hp,2012,7,100.0,2007490.0,10.0,177054.0,90.0,1830436.0,60 hp,105.33333333333333,2151436.0,15.333333333333334,299769.3333333333,90.0,1851666.6666666667,104.0,2114370.6666666665,18.0,338315.6666666667,86.0,1776055.0
1195,60 hp,2012,8,110.0,2207896.0,26.0,490570.0,84.0,1717326.0,60 hp,106.0,2141140.0,18.0,344326.6666666667,88.0,1796813.3333333333,105.0,2114459.6666666665,20.333333333333332,382701.0,84.66666666666667,1731758.6666666667
1196,60 hp,2012,9,100.0,2080822.0,22.0,448026.0,78.0,1632796.0,60 hp,103.33333333333333,2098736.0,19.333333333333332,371883.3333333333,84.0,1726852.6666666667,103.0,2075084.3333333333,20.666666666666668,396967.6666666667,82.33333333333333,1678116.6666666667
1197,60 hp,2012,10,104.0,2350194.0,20.0,432948.0,84.0,1917246.0,60 hp,104.66666666666667,2212970.6666666665,22.666666666666668,457181.3333333333,82.0,1755789.3333333333,105.0,2182203.3333333335,19.0,378475.3333333333,86.0,1803728.0
1198,60 hp,2012,11,108.0,2146328.0,30.0,524758.0,78.0,1621570.0,60 hp,104.0,2192448.0,24.0,468577.3333333333,80.0,1723870.6666666667,105.0,2166794.0,21.0,406452.0,84.0,1760342.0
1199,60 hp,2012,12,144.0,2818974.0,38.0,678302.0,106.0,2140672.0,60 hp,118.66666666666667,2438498.6666666665,29.333333333333332,545336.0,89.33333333333333,1893162.6666666667,111.0,2268617.3333333335,24.333333333333332,458609.6666666667,86.66666666666667,1810007.6666666667
1200,60 hp,2013,1,108.0,2263304.0,12.0,229866.0,96.0,2033438.0,60 hp,120.0,2409535.3333333335,26.666666666666668,477642.0,93.33333333333333,1931893.3333333333,112.33333333333333,2311253.0,24.666666666666668,467411.6666666667,87.66666666666667,1843841.3333333333
1201,60 hp,2013,2,112.0,2268114.0,40.0,816062.0,72.0,1452052.0,60 hp,121.33333333333333,2450130.6666666665,30.0,574743.3333333334,91.33333333333333,1875387.3333333333,112.66666666666667,2321289.3333333335,27.0,521660.3333333333,85.66666666666667,1799629.0
1202,60 hp,2013,3,102.0,2141018.0,12.0,260776.0,90.0,1880242.0,60 hp,107.33333333333333,2224145.3333333335,21.333333333333332,435568.0,86.0,1788577.3333333333,113.0,2331322.0,25.333333333333332,490452.0,87.66666666666667,1840870.0
1203,60 hp,2013,4,96.0,2084952.0,32.0,753540.0,64.0,1331412.0,60 hp,103.33333333333333,2164694.6666666665,28.0,610126.0,75.33333333333333,1554568.6666666667,111.66666666666667,2287115.0,27.333333333333332,543884.0,84.33333333333333,1743231.0
1204,60 hp,2013,5,98.0,2143658.0,26.0,569150.0,72.0,1574508.0,60 hp,98.66666666666667,2123209.3333333335,23.333333333333332,527822.0,75.33333333333333,1595387.3333333333,110.0,2286670.0,26.666666666666668,551282.6666666666,83.33333333333333,1735387.3333333333
1205,60 hp,2013,6,120.0,2594758.0,24.0,473334.0,96.0,2121424.0,60 hp,104.66666666666667,2274456.0,27.333333333333332,598674.6666666666,77.33333333333333,1675781.3333333333,106.0,2249300.6666666665,24.333333333333332,517121.3333333333,81.66666666666667,1732179.3333333333
1206,60 hp,2013,7,108.0,2150768.0,28.0,564566.0,80.0,1586202.0,60 hp,108.66666666666667,2296394.6666666665,26.0,535683.3333333334,82.66666666666667,1760711.3333333333,106.0,2230544.6666666665,27.0,572904.6666666666,79.0,1657640.0
1207,60 hp,2013,8,124.0,2670972.0,24.0,533794.0,100.0,2137178.0,60 hp,117.33333333333333,2472166.0,25.333333333333332,523898.0,92.0,1948268.0,108.0,2297687.6666666665,24.333333333333332,525860.0,83.66666666666667,1771827.6666666667
1208,60 hp,2013,9,94.0,2014584.0,16.0,356396.0,78.0,1658188.0,60 hp,108.66666666666667,2278774.6666666665,22.666666666666668,484918.6666666667,86.0,1793856.0,106.66666666666667,2276615.3333333335,25.0,541796.6666666666,81.66666666666667,1734818.6666666667
1209,60 hp,2013,10,108.0,2210406.0,22.0,419598.0,86.0,1790808.0,60 hp,108.66666666666667,2298654.0,20.666666666666668,436596.0,88.0,1862058.0,108.66666666666667,2297524.3333333335,23.333333333333332,486139.6666666667,85.33333333333333,1811384.6666666667
1210,60 hp,2013,11,88.0,1786958.0,18.0,353852.0,70.0,1433106.0,60 hp,96.66666666666667,2003982.6666666667,18.666666666666668,376615.3333333333,78.0,1627367.3333333333,107.0,2238074.3333333335,22.0,450256.6666666667,85.0,1787817.6666666667
1211,60 hp,2013,12,138.0,2865682.0,34.0,674408.0,104.0,2191274.0,60 hp,111.33333333333333,2287682.0,24.666666666666668,482619.3333333333,86.66666666666667,1805062.6666666667,110.0,2283228.3333333335,23.666666666666668,483769.0,86.33333333333333,1799459.3333333333
1212,60 hp,2014,1,108.0,2185584.0,26.0,534912.0,82.0,1650672.0,60 hp,111.33333333333333,2279408.0,26.0,521057.3333333333,85.33333333333333,1758350.6666666667,110.0,2289031.0,23.333333333333332,478826.6666666667,86.66666666666667,1810204.3333333333
1213,60 hp,2014,2,104.0,2335204.0,18.0,399652.0,86.0,1935552.0,60 hp,116.66666666666667,2462156.6666666665,26.0,536324.0,90.66666666666667,1925832.6666666667,106.66666666666667,2233069.6666666665,22.333333333333332,456469.6666666667,84.33333333333333,1776600.0
1214,60 hp,2014,3,140.0,2881968.0,28.0,610024.0,112.0,2271944.0,60 hp,117.33333333333333,2467585.3333333335,24.0,514862.6666666667,93.33333333333333,1952722.6666666667,114.33333333333333,2377633.6666666665,24.333333333333332,498741.0,90.0,1878892.6666666667
1215,60 hp,2014,4,110.0,2333406.0,24.0,549666.0,86.0,1783740.0,60 hp,118.0,2516859.3333333335,23.333333333333332,519780.6666666667,94.66666666666667,1997078.6666666667,114.66666666666667,2398133.6666666665,24.666666666666668,520419.0,90.0,1877714.6666666667
1216,60 hp,2014,5,138.0,2871178.0,38.0,853817.8,100.0,2017360.2,60 hp,129.33333333333334,2695517.3333333335,30.0,671169.2666666666,99.33333333333333,2024348.0666666667,123.0,2578837.0,28.0,603746.6333333333,95.0,1975090.3666666665
1217,60 hp,2014,6,144.0,3087116.0,42.0,907143.6,102.0,2179972.4,60 hp,130.66666666666666,2763900.0,34.666666666666664,770209.1333333333,96.0,1993690.8666666665,124.0,2615742.6666666665,29.333333333333332,642535.8999999999,94.66666666666667,1973206.7666666666
1218,60 hp,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,60 hp,94.0,1986098.0,26.666666666666668,586987.1333333333,67.33333333333333,1399110.8666666665,106.0,2251478.6666666665,25.0,553383.8999999999,81.0,1698094.7666666666
1219,60 hp,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,60 hp,48.0,1029038.6666666666,14.0,302381.19999999995,34.0,726657.4666666664,88.66666666666667,1862278.0,22.0,486775.2333333332,66.66666666666667,1375502.7666666666
1220,60 hp,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,60 hp,0.0,0.0,0.0,0.0,0.0,0.0,65.33333333333333,1381950.0,17.333333333333332,385104.5666666666,48.0,996845.4333333332
1221,60 hp,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,60 hp,0.0,0.0,0.0,0.0,0.0,0.0,47.0,993049.0,13.333333333333334,293493.5666666666,33.666666666666664,699555.4333333332
1222,60 hp,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,60 hp,0.0,0.0,0.0,0.0,0.0,0.0,24.0,514519.3333333333,7.0,151190.5999999999,17.0,363328.7333333332
1223,60 hp,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,60 hp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,7.5 hp,2009,1,192.0,900976.0,50.0,265046.0,142.0,635930.0,7.5 hp,192.0,900976.0,50.0,265046.0,142.0,635930.0,192.0,900976.0,50.0,265046.0,142.0,635930.0
1225,7.5 hp,2009,2,174.0,819070.0,34.0,171014.0,140.0,648056.0,7.5 hp,183.0,860023.0,42.0,218030.0,141.0,641993.0,183.0,860023.0,42.0,218030.0,141.0,641993.0
1226,7.5 hp,2009,3,198.0,986382.0,64.0,314716.0,134.0,671666.0,7.5 hp,188.0,902142.6666666666,49.333333333333336,250258.66666666666,138.66666666666666,651884.0,188.0,902142.6666666666,49.333333333333336,250258.66666666666,138.66666666666666,651884.0
1227,7.5 hp,2009,4,180.0,854750.0,54.0,268154.0,126.0,586596.0,7.5 hp,184.0,886734.0,50.666666666666664,251294.66666666666,133.33333333333334,635439.3333333334,186.0,890294.5,50.5,254732.5,135.5,635562.0
1228,7.5 hp,2009,5,130.0,626504.0,46.0,248826.0,84.0,377678.0,7.5 hp,169.33333333333334,822545.3333333334,54.666666666666664,277232.0,114.66666666666667,545313.3333333334,174.8,837536.4,49.6,253551.2,125.2,583985.2
1229,7.5 hp,2009,6,174.0,835022.0,54.0,272662.0,120.0,562360.0,7.5 hp,161.33333333333334,772092.0,51.333333333333336,263214.0,110.0,508878.0,174.66666666666666,837117.3333333334,50.333333333333336,256736.33333333334,124.33333333333333,580381.0
1230,7.5 hp,2009,7,196.0,967806.0,58.0,268624.0,138.0,699182.0,7.5 hp,166.66666666666666,809777.3333333334,52.666666666666664,263370.6666666667,114.0,546406.6666666666,175.33333333333334,848255.6666666666,51.666666666666664,257332.66666666666,123.66666666666667,590923.0
1231,7.5 hp,2009,8,184.0,826150.0,56.0,270716.0,128.0,555434.0,7.5 hp,184.66666666666666,876326.0,56.0,270667.3333333333,128.66666666666666,605658.6666666666,177.0,849435.6666666666,55.333333333333336,273949.6666666667,121.66666666666667,575486.0
1232,7.5 hp,2009,9,186.0,831620.0,54.0,248668.0,132.0,582952.0,7.5 hp,188.66666666666666,875192.0,56.0,262669.3333333333,132.66666666666666,612522.6666666666,175.0,823642.0,53.666666666666664,262941.6666666667,121.33333333333333,560700.3333333334
1233,7.5 hp,2009,10,206.0,879310.0,64.0,287066.0,142.0,592244.0,7.5 hp,192.0,845693.3333333334,58.0,268816.6666666667,134.0,576876.6666666666,179.33333333333334,827735.3333333334,55.333333333333336,266093.6666666667,124.0,561641.6666666666
1234,7.5 hp,2009,11,186.0,897142.0,46.0,226992.0,140.0,670150.0,7.5 hp,192.66666666666666,869357.3333333334,54.666666666666664,254242.0,138.0,615115.3333333334,188.66666666666666,872841.6666666666,55.333333333333336,262454.6666666667,133.33333333333334,610387.0
1235,7.5 hp,2009,12,228.0,1061954.0,80.0,385186.0,148.0,676768.0,7.5 hp,206.66666666666666,946135.3333333334,63.333333333333336,299748.0,143.33333333333334,646387.3333333334,197.66666666666666,910663.6666666666,59.666666666666664,281208.6666666667,138.0,629455.0
1236,7.5 hp,2010,1,170.0,825706.0,62.0,299650.0,108.0,526056.0,7.5 hp,194.66666666666666,928267.3333333334,62.666666666666664,303942.6666666667,132.0,624324.6666666666,193.33333333333334,886980.3333333334,60.333333333333336,286379.6666666667,133.0,600600.6666666666
1237,7.5 hp,2010,2,140.0,690800.0,48.0,223940.0,92.0,466860.0,7.5 hp,179.33333333333334,859486.6666666666,63.333333333333336,302925.3333333333,116.0,556561.3333333334,186.0,864422.0,59.0,278583.6666666667,127.0,585838.3333333334
1238,7.5 hp,2010,3,206.0,997538.0,74.0,361990.0,132.0,635548.0,7.5 hp,172.0,838014.6666666666,61.333333333333336,295193.3333333333,110.66666666666667,542821.3333333334,189.33333333333334,892075.0,62.333333333333336,297470.6666666667,127.0,594604.3333333334
1239,7.5 hp,2010,4,200.0,969072.0,58.0,282300.0,142.0,686772.0,7.5 hp,182.0,885803.3333333334,60.0,289410.0,122.0,596393.3333333334,188.33333333333334,907035.3333333334,61.333333333333336,296676.3333333333,127.0,610359.0
1240,7.5 hp,2010,5,178.0,882902.0,42.0,205242.0,136.0,677660.0,7.5 hp,194.66666666666666,949837.3333333334,58.0,283177.3333333333,136.66666666666666,666660.0,187.0,904662.0,60.666666666666664,293051.3333333333,126.33333333333333,611610.6666666666
1241,7.5 hp,2010,6,192.0,908622.0,48.0,226844.0,144.0,681778.0,7.5 hp,190.0,920198.6666666666,49.333333333333336,238128.66666666666,140.66666666666666,682070.0,181.0,879106.6666666666,55.333333333333336,266661.0,125.66666666666667,612445.6666666666
1242,7.5 hp,2010,7,200.0,925066.0,58.0,249920.0,142.0,675146.0,7.5 hp,190.0,905530.0,49.333333333333336,227335.33333333334,140.66666666666666,678194.6666666666,186.0,895666.6666666666,54.666666666666664,258372.66666666666,131.33333333333334,637294.0
1243,7.5 hp,2010,8,178.0,868830.0,44.0,201052.0,134.0,667778.0,7.5 hp,190.0,900839.3333333334,50.0,225938.66666666666,140.0,674900.6666666666,192.33333333333334,925338.3333333334,54.0,254558.0,138.33333333333334,670780.3333333334
1244,7.5 hp,2010,9,224.0,1027144.0,68.0,317008.0,156.0,710136.0,7.5 hp,200.66666666666666,940346.6666666666,56.666666666666664,255993.33333333334,144.0,684353.3333333334,195.33333333333334,930272.6666666666,53.0,247061.0,142.33333333333334,683211.6666666666
1245,7.5 hp,2010,10,200.0,923778.0,72.0,317392.0,128.0,606386.0,7.5 hp,200.66666666666666,939917.3333333334,61.333333333333336,278484.0,139.33333333333334,661433.3333333334,195.33333333333334,922723.6666666666,55.333333333333336,252909.66666666666,140.0,669814.0
1246,7.5 hp,2010,11,212.0,1047202.0,64.0,287088.0,148.0,760114.0,7.5 hp,212.0,999374.6666666666,68.0,307162.6666666667,144.0,692212.0,201.0,950107.0,59.0,266550.6666666667,142.0,683556.3333333334
1247,7.5 hp,2010,12,264.0,1182848.0,70.0,321454.0,194.0,861394.0,7.5 hp,225.33333333333334,1051276.0,68.66666666666667,308644.6666666667,156.66666666666666,742631.3333333334,213.0,995811.3333333334,62.666666666666664,282319.0,150.33333333333334,713492.3333333334
1248,7.5 hp,2011,1,222.0,1029032.0,42.0,205172.0,180.0,823860.0,7.5 hp,232.66666666666666,1086360.6666666667,58.666666666666664,271238.0,174.0,815122.6666666666,216.66666666666666,1013139.0,60.0,274861.0,156.66666666666666,738278.0
1249,7.5 hp,2011,2,192.0,946162.0,48.0,224266.0,144.0,721896.0,7.5 hp,226.0,1052680.6666666667,53.333333333333336,250297.33333333334,172.66666666666666,802383.3333333334,219.0,1026027.6666666666,60.666666666666664,278730.0,158.33333333333334,747297.6666666666
1250,7.5 hp,2011,3,262.0,1216852.0,66.0,306536.0,196.0,910316.0,7.5 hp,225.33333333333334,1064015.3333333333,52.0,245324.66666666666,173.33333333333334,818690.6666666666,225.33333333333334,1057645.6666666667,60.333333333333336,276984.6666666667,165.0,780661.0
1251,7.5 hp,2011,4,196.0,968918.0,66.0,302550.0,130.0,666368.0,7.5 hp,216.66666666666666,1043977.3333333334,60.0,277784.0,156.66666666666666,766193.3333333334,224.66666666666666,1065169.0,59.333333333333336,274511.0,165.33333333333334,790658.0
1252,7.5 hp,2011,5,226.0,1114662.0,58.0,272040.0,168.0,842622.0,7.5 hp,228.0,1100144.0,63.333333333333336,293708.6666666667,164.66666666666666,806435.3333333334,227.0,1076412.3333333333,58.333333333333336,272003.0,168.66666666666666,804409.3333333334
1253,7.5 hp,2011,6,248.0,1143718.0,44.0,212500.0,204.0,931218.0,7.5 hp,223.33333333333334,1075766.0,56.0,262363.3333333333,167.33333333333334,813402.6666666666,224.33333333333334,1069890.6666666667,54.0,253844.0,170.33333333333334,816046.6666666666
1254,7.5 hp,2011,7,218.0,1040202.0,64.0,301084.0,154.0,739118.0,7.5 hp,230.66666666666666,1099527.3333333333,55.333333333333336,261874.66666666666,175.33333333333334,837652.6666666666,223.66666666666666,1071752.3333333333,57.666666666666664,269829.3333333333,166.0,801923.0
1255,7.5 hp,2011,8,266.0,1278246.0,78.0,379706.0,188.0,898540.0,7.5 hp,244.0,1154055.3333333333,62.0,297763.3333333333,182.0,856292.0,236.0,1127099.6666666667,62.666666666666664,295736.0,173.33333333333334,831363.6666666666
1256,7.5 hp,2011,9,314.0,1491074.0,92.0,462018.0,222.0,1029056.0,7.5 hp,266.0,1269840.6666666667,78.0,380936.0,188.0,888904.6666666666,244.66666666666666,1172803.3333333333,67.0,321649.6666666667,177.66666666666666,851153.6666666666
1257,7.5 hp,2011,10,242.0,1129980.0,70.0,343268.0,172.0,786712.0,7.5 hp,274.0,1299766.6666666667,80.0,394997.3333333333,194.0,904769.3333333334,252.33333333333334,1199647.0,67.66666666666667,328436.0,184.66666666666666,871211.0
1258,7.5 hp,2011,11,244.0,1106698.0,108.0,464290.0,136.0,642408.0,7.5 hp,266.6666666666667,1242584.0,90.0,423192.0,176.66666666666666,819392.0,255.33333333333334,1198319.6666666667,76.0,360477.6666666667,179.33333333333334,837842.0
1259,7.5 hp,2011,12,312.0,1468728.0,66.0,320888.0,246.0,1147840.0,7.5 hp,266.0,1235135.3333333333,81.33333333333333,376148.6666666667,184.66666666666666,858986.6666666666,266.0,1252488.0,79.66666666666667,378542.3333333333,186.33333333333334,873945.6666666666
1260,7.5 hp,2012,1,248.0,1172284.0,60.0,255402.0,188.0,916882.0,7.5 hp,268.0,1249236.6666666667,78.0,346860.0,190.0,902376.6666666666,271.0,1274501.6666666667,79.0,370928.6666666667,192.0,903573.0
1261,7.5 hp,2012,2,252.0,1124812.0,80.0,382252.0,172.0,742560.0,7.5 hp,270.6666666666667,1255274.6666666667,68.66666666666667,319514.0,202.0,935760.6666666666,268.6666666666667,1248929.3333333333,79.33333333333333,371353.0,189.33333333333334,877576.3333333334
1262,7.5 hp,2012,3,300.0,1425384.0,60.0,267530.0,240.0,1157854.0,7.5 hp,266.6666666666667,1240826.6666666667,66.66666666666667,301728.0,200.0,939098.6666666666,266.3333333333333,1237981.0,74.0,338938.3333333333,192.33333333333334,899042.6666666666
1263,7.5 hp,2012,4,262.0,1265856.0,74.0,322278.0,188.0,943578.0,7.5 hp,271.3333333333333,1272017.3333333333,71.33333333333333,324020.0,200.0,947997.3333333334,269.6666666666667,1260627.0,74.66666666666667,335440.0,195.0,925187.0
1264,7.5 hp,2012,5,242.0,1191308.0,112.0,520540.0,130.0,670768.0,7.5 hp,268.0,1294182.6666666667,82.0,370116.0,186.0,924066.6666666666,269.3333333333333,1274728.6666666667,75.33333333333333,344815.0,194.0,929913.6666666666
1265,7.5 hp,2012,6,230.0,1158770.0,76.0,356436.0,154.0,802334.0,7.5 hp,244.66666666666666,1205311.3333333333,87.33333333333333,399751.3333333333,157.33333333333334,805560.0,255.66666666666666,1223069.0,77.0,350739.6666666667,178.66666666666666,872329.3333333334
1266,7.5 hp,2012,7,224.0,1108026.0,66.0,310696.0,158.0,797330.0,7.5 hp,232.0,1152701.3333333333,84.66666666666667,395890.6666666667,147.33333333333334,756810.6666666666,251.66666666666666,1212359.3333333333,78.0,359955.3333333333,173.66666666666666,852404.0
